feature	s__Bifidobacterium_dentium	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_longum	s__Lactobacillus_fermentum	s__Lactobacillus_salivarius	s__Lactobacillus_rhamnosus	s__Actinomyces_naeslundii	s__Actinomyces_oris	s__Actinomyces_sp_HPA0247	s__Streptococcus_anginosus_group	s__Streptococcus_mutans	s__Streptococcus_vestibularis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Blautia_wexlerae	s__Blautia_hansenii	s__Anaerostipes_hadrus	s__Clostridium_sp_CAG_58	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_sp_CAG_38	s__Faecalibacterium_prausnitzii	s__Fusicatenibacter_saccharivorans	s__Roseburia_faecis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bicirculans	s__Ruminococcus_lactaris
DP619	-7.45300116374472	-20.6685341634904	-5.67845975366881	-1.800485822467	-11.2927706693725	-18.5530569460704	-7.07234440734597	-19.4986091620481	-15.7616435678819	-15.0785709817109	-10.8366991366055	-10.4731619560876	-9.08161620821399	-9.75514605628194	-17.2762167407116	-16.1088384213797	-18.346606068603	-10.1562875206612	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-8.26228486081986	-19.2534966642115	-17.8272319095094	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP618	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-5.25876757443013	-4.6789216141316	-10.0124072853507	-20.0835716627692	-8.07121871193993	-7.31382563159668	-17.4461417421539	-16.6096404744368	-18.8611792414328	-12.7656566303885	-19.2534966642115	-3.27423057872723	-7.6284442597459	-4.58301675218994	-6.40594988735902	-4.92898206883553	-18.4206066500468	-6.93633139887512
DP616	-18.8959446595935	-20.6685341634904	-18.2311288511831	-3.74802235114451	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-3.92313557015149	-6.81254641215265	-3.32684451099006	-20.0835716627692	-18.7940650455742	-16.8526172279294	-11.4824199239487	-6.37119990703739	-18.8611792414328	-3.54138449554372	-19.2534966642115	-6.30412588211055	-20.7940650455742	-15.6610396269435	-5.72294554056789	-14.8611792414328	-18.4206066500468	-16.1874074737538
DP615	-18.8959446595935	-20.6685341634904	-18.2311288511831	-11.8970446939898	-19.6096404744368	-18.5530569460704	-6.16424275458232	-19.4986091620481	-10.2956691033778	-19.8611792414328	-13.4127187406165	-17.7299347081545	-9.53100929320328	-17.1982142287103	-17.2762167407116	-16.1088384213797	-12.177349136189	-20.0835716627692	-4.11440002265034	-7.97250846245998	-7.44124413670928	-7.21736598964942	-6.83547937722947	-3.57209180461571	-7.1826629360855	-6.29843710389647	-4.65877842901725	-20.0835716627692	-6.32052071121902	-9.98597842241007	-4.16735525471562	-16.1874074737538
DP613	-18.8959446595935	-6.1575743039833	-18.2311288511831	-6.92810336257579	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-14.3800525516962	-12.2228295279646	-17.2762167407116	-16.1088384213797	-6.08667649825168	-20.0835716627692	-5.35360874218753	-9.92748858648054	-17.4461417421539	-5.95453913545782	-8.16636536267101	-3.82658699874567	-19.2534966642115	-4.76815081857369	-5.24518841765312	-9.12437467132398	-9.77548549303549	-6.61823200767202	-18.4206066500468	-16.1874074737538
DP611	-4.53854687753417	-20.6685341634904	-2.28506118803128	-13.2506816486045	-19.6096404744368	-9.60053968507302	-9.8031875186736	-19.4986091620481	-9.42199147912621	-19.8611792414328	-17.8611792414328	-12.2985733721812	-16.8959446595935	-7.04795157115162	-17.2762167407116	-16.1088384213797	-11.3164907376949	-20.0835716627692	-18.7940650455742	-7.58400256233401	-17.4461417421539	-16.6096404744368	-18.8611792414328	-13.8828092574043	-19.2534966642115	-13.1982142287103	-20.7940650455742	-11.962901776129	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP610	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-12.9704083111875	-17.2762167407116	-16.1088384213797	-8.70630087068851	-20.0835716627692	-8.37851531655776	-16.8526172279294	-6.9540381996747	-5.68736084629695	-18.8611792414328	-5.14548786867082	-10.6798494767182	-3.95541395376279	-5.9893381591951	-5.92507592770093	-8.06151215085123	-5.34832710469065	-5.00497142670553	-6.52272139830193
DP607	-5.61376028626044	-2.46773690893805	-3.41147786050754	-2.24108695150031	-19.6096404744368	-7.10216294491988	-6.22977479270431	-13.6912542399905	-13.9680944453493	-13.0835716627692	-17.8611792414328	-12.5634986927921	-16.8959446595935	-8.66964995968207	-14.4429250294704	-16.1088384213797	-18.346606068603	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-17.8272319095094	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP606	-5.37751939035459	-20.6685341634904	-18.2311288511831	-2.77207856775423	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-13.7397690682591	-17.8611792414328	-12.1267921913683	-12.2311288511831	-5.71895819566251	-7.59464365514216	-7.39833618814634	-9.40790860742215	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-15.4017476227955	-20.7940650455742	-20.0835716627692	-20.4461417421539	-6.80460603458227	-18.4206066500468	-16.1874074737538
DP605	-18.8959446595935	-20.6685341634904	-18.2311288511831	-12.6498703192253	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-8.86837574918153	-20.0835716627692	-5.95284023749601	-6.09994463250342	-17.4461417421539	-7.18381614445206	-7.54400892774532	-5.43291254930215	-6.85278396914758	-2.74314488734712	-5.2115381228252	-4.94070675129652	-10.2424441644109	-8.54215233294774	-18.4206066500468	-16.1874074737538
DP604	-18.8959446595935	-20.6685341634904	-18.2311288511831	-5.95334969685464	-11.4166573044628	-18.5530569460704	-18.6685341634904	-19.4986091620481	-16.7143378531035	-12.6601055414198	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-3.80877696582573	-13.0403924445696	-6.07227645254242	-10.9776631541981	-17.4461417421539	-4.44417442328723	-18.8611792414328	-19.6096404744368	-19.2534966642115	-6.5471760292999	-20.7940650455742	-11.4647783315211	-7.99651404706767	-6.33135364801195	-18.4206066500468	-16.1874074737538
DP603	-9.19364525344073	-4.08376980038836	-18.2311288511831	-4.15574227082555	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-11.3533846012341	-4.6938171019304	-17.2762167407116	-16.1088384213797	-3.42593686738229	-8.94217406947944	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-4.58286115951526	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP602	-18.8959446595935	-16.8272319095094	-18.2311288511831	-9.50855773911746	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-13.7417440104442	-6.58143049369843	-5.20530250547678	-8.75870356786505	-4.80066825776159	-20.0835716627692	-18.7940650455742	-10.9315685693242	-17.4461417421539	-10.1743452587896	-18.8611792414328	-6.12490819192013	-19.2534966642115	-10.2531444867312	-20.7940650455742	-20.0835716627692	-11.0234762285059	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP601	-18.8959446595935	-4.44214392339645	-15.0246779737157	-3.05038648192939	-19.6096404744368	-18.5530569460704	-10.6459351678573	-19.4986091620481	-19.2993003538247	-19.8611792414328	-15.8188684365748	-17.7299347081545	-16.8959446595935	-6.86911761608191	-9.43431548525191	-13.360195133351	-7.80067629951755	-20.0835716627692	-10.2724646058505	-10.5892716233736	-17.4461417421539	-16.6096404744368	-18.8611792414328	-7.31281601578744	-19.2534966642115	-17.8272319095094	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP600	-13.3198060092593	-20.6685341634904	-18.2311288511831	-5.39834835749925	-19.6096404744368	-18.5530569460704	-7.49866134380197	-14.9773722589373	-12.155464581251	-19.8611792414328	-16.7299347081545	-15.8526172279294	-16.8959446595935	-13.2534966642115	-6.92703206519561	-14.0986785551594	-8.26703239687741	-20.0835716627692	-5.97277119646024	-6.19185123703687	-5.86996110997332	-16.6096404744368	-18.8611792414328	-14.9680944453493	-9.83458993295364	-6.52052107652164	-7.28938146081414	-10.307321423488	-13.1766810671607	-11.589493901325	-4.62440334406342	-16.1874074737538
DP598	-18.8959446595935	-20.6685341634904	-18.2311288511831	-14.5187870439857	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-9.89443348053324	-20.0835716627692	-7.63548404401737	-6.99693781369298	-6.92561075116333	-5.8614727883524	-18.8611792414328	-2.34017698168259	-8.79336077656299	-3.6931750264548	-7.77640248370068	-20.0835716627692	-11.1982142287103	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP597	-18.8959446595935	-20.6685341634904	-18.2311288511831	-10.8539516975841	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-15.1293753523823	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-7.69899774396719	-17.2762167407116	-16.1088384213797	-9.67076661951079	-20.0835716627692	-6.59370976816139	-8.15534118081691	-4.89221251787311	-10.2792613468562	-8.98846772175338	-4.49054696672058	-7.88806274589601	-3.13080640523818	-5.26476760388947	-4.39946228791836	-12.2891557964191	-8.44257363625422	-18.4206066500468	-16.1874074737538
DP596	-3.71524899046577	-20.6685341634904	-18.2311288511831	-6.08122543515684	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-8.85001855708403	-19.8611792414328	-8.22007366267409	-17.7299347081545	-9.25085742625208	-17.1982142287103	-17.2762167407116	-16.1088384213797	-8.2100421053167	-20.0835716627692	-18.7940650455742	-12.7566428868235	-7.70690360091156	-10.6255068798958	-18.8611792414328	-6.86384852138878	-9.93382454326454	-5.14127098732729	-20.7940650455742	-10.1358535628224	-8.45568317708022	-9.01531587051196	-4.50256401287537	-16.1874074737538
DP595	-18.8959446595935	-20.6685341634904	-18.2311288511831	-9.49038806227947	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-3.15528462581193	-5.74667773363996	-5.76001644451227	-8.39707113558601	-10.0033463137391	-9.85115073559315	-17.4461417421539	-6.89566978200076	-18.8611792414328	-4.75119316619602	-8.93990501163883	-7.93410678821133	-7.06939617230254	-20.0835716627692	-5.1327980940338	-5.33015757116138	-18.4206066500468	-16.1874074737538
DP594	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-8.93474204130352	-9.14578918182571	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-9.73964572409274	-7.89966064219679	-19.2534966642115	-2.70368849942574	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP593	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-14.6798494767182	-12.4927767167459	-17.1982142287103	-17.2762167407116	-16.1088384213797	-6.37137905630736	-20.0835716627692	-18.7940650455742	-8.39027831662909	-17.4461417421539	-16.6096404744368	-5.8971392673451	-3.83107253415798	-19.2534966642115	-4.7815992207811	-5.06223498984455	-20.0835716627692	-6.93967475995757	-10.0593554253484	-18.4206066500468	-5.85636521621669
DP591	-18.8959446595935	-20.6685341634904	-18.2311288511831	-17.2993003538247	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-11.1126668934385	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-3.49959277942545	-5.02627559076946	-9.58173447786693	-18.346606068603	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-19.6096404744368	-19.2534966642115	-4.76844176060677	-20.7940650455742	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP590	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-11.2619748181358	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-11.2342534476079	-20.0835716627692	-4.28701655972863	-7.5164870431585	-17.4461417421539	-16.6096404744368	-18.8611792414328	-12.3301691787923	-19.2534966642115	-4.12181551062674	-3.98720423163535	-7.877439123363	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP589	-6.97307022784648	-3.98188546054799	-7.37090137434787	-1.97226672150038	-19.6096404744368	-18.5530569460704	-5.49302359670992	-19.4986091620481	-12.1267921913683	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-7.88840454386507	-9.71846434968227	-14.8022855523792	-18.346606068603	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-13.6685341634904	-19.2534966642115	-9.19237865737955	-20.7940650455742	-14.9634778172789	-20.4461417421539	-16.0150919248865	-18.4206066500468	-16.1874074737538
DP587	-18.8959446595935	-20.6685341634904	-18.2311288511831	-11.3685630162618	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-5.94970699908809	-20.0835716627692	-7.31766402528061	-10.9075370678074	-7.81994382228692	-6.70030238011039	-18.8611792414328	-6.33191138196296	-19.2534966642115	-2.19853338105054	-5.17337138498241	-4.69191410540253	-5.13030985980924	-8.25389296666548	-6.52564266787128	-16.1874074737538
DP585	-18.8959446595935	-20.6685341634904	-18.2311288511831	-8.31658272577423	-6.43156078666751	-7.91625806384437	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-9.34173019355199	-7.9806117768591	-5.72556919173354	-9.49996650143037	-16.1088384213797	-4.46827729902412	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-13.7437216598846	-19.2534966642115	-12.5044652821713	-14.6685341634904	-14.5426902305122	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP582	-12.1614002492207	-20.6685341634904	-18.2311288511831	-7.10486120366287	-19.6096404744368	-18.5530569460704	-18.6685341634904	-12.2499787521029	-11.0258807207973	-19.8611792414328	-17.8611792414328	-9.55175702553719	-9.59517359117149	-9.91880437651768	-10.7536507771283	-11.7323870205602	-6.75291927809791	-20.0835716627692	-7.40328540411808	-8.3115779067178	-17.4461417421539	-5.66395523363047	-18.8611792414328	-5.51691636262766	-13.0343281437494	-3.70018423947132	-5.75715778120728	-5.01437833011541	-8.07382078728667	-10.6690038672357	-4.01323405071486	-6.31631827585346
DP581	-18.8959446595935	-20.6685341634904	-18.2311288511831	-6.89867910567573	-19.6096404744368	-18.5530569460704	-8.7815039902427	-12.1037495447069	-11.3091506300737	-19.8611792414328	-12.2971205069619	-12.7017884025908	-16.8959446595935	-12.4994442966826	-17.2762167407116	-16.1088384213797	-13.2534966642115	-20.0835716627692	-18.7940650455742	-8.77864999318755	-17.4461417421539	-10.2924087742142	-18.8611792414328	-10.1658680816731	-7.67329699304132	-6.22302349797315	-9.89032011039957	-7.00005540055327	-14.6573069080671	-14.3227593266487	-18.4206066500468	-16.1874074737538
DP580	-18.8959446595935	-20.6685341634904	-18.2311288511831	-12.1043846735046	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-13.5137160544383	-2.69533009525638	-7.2231743815675	-8.22429572541227	-11.7566428868235	-9.45431624538622	-6.94112773224143	-17.4461417421539	-11.0346307541419	-18.8611792414328	-7.71494395110044	-19.2534966642115	-12.2429685583251	-6.54997154512593	-15.6024449730326	-10.8475574708691	-7.1149848615366	-18.4206066500468	-16.1874074737538
DP579	-18.8959446595935	-20.6685341634904	-16.0835716627692	-12.2891557964191	-10.9287535537171	-18.5530569460704	-18.6685341634904	-19.4986091620481	-10.1803592811012	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-10.5937237023299	-17.2762167407116	-16.1088384213797	-18.346606068603	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-4.15743012716418	-18.8611792414328	-13.6610396269435	-19.2534966642115	-14.5019526051224	-20.7940650455742	-14.5358202411451	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP578	-12.5819555974997	-20.6685341634904	-8.96542365597857	-8.98480847198335	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-7.00306869976528	-7.37259786166879	-10.9100333205436	-8.16541239128581	-20.0835716627692	-5.22526142630718	-16.8526172279294	-17.4461417421539	-16.6096404744368	-18.8611792414328	-15.7143378531035	-19.2534966642115	-13.0562799711015	-20.7940650455742	-4.89514164863069	-20.4461417421539	-10.1785190019104	-18.4206066500468	-16.1874074737538
DP577	-12.0085382710604	-20.6685341634904	-18.2311288511831	-6.34360358044149	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-10.8937471038892	-19.8611792414328	-17.8611792414328	-11.2877123795494	-12.4558351383578	-12.2063727520975	-14.4886250734754	-16.1088384213797	-7.20352052355406	-20.0835716627692	-8.03126778307601	-6.44964303346352	-11.3488620425434	-6.99660615965913	-9.11882970096524	-5.65767828907138	-11.3720002794014	-4.85252136045444	-5.34354500026385	-6.25779575024116	-10.0815380451344	-6.36046775034242	-18.4206066500468	-16.1874074737538
DP576	-18.8959446595935	-20.6685341634904	-18.2311288511831	-5.67326754457599	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-14.1847183862261	-15.6314448447552	-17.8611792414328	-17.7299347081545	-16.8959446595935	-8.84350914852673	-17.2762167407116	-16.1088384213797	-8.04001267804531	-20.0835716627692	-7.48409785171843	-16.8526172279294	-7.25083545287487	-6.21681862596156	-13.2949439487805	-11.0228757310817	-7.99526189935568	-5.01484002760279	-4.86884780215913	-6.51466550826714	-6.64310618333824	-7.01877277185269	-7.38404740615261	-7.12117768442656
DP574	-18.8959446595935	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-12.4127187406165	-19.8611792414328	-17.8611792414328	-14.8188684365748	-16.8959446595935	-5.02103357659786	-8.3792356915869	-11.0760771262223	-8.8935412545572	-9.41932192649499	-18.7940650455742	-16.8526172279294	-17.4461417421539	-6.30077816403587	-18.8611792414328	-13.2063727520975	-19.2534966642115	-12.1620612778879	-20.7940650455742	-12.5298357198016	-20.4461417421539	-19.5530569460704	-18.4206066500468	-6.03204170542399
DP572	-18.8959446595935	-20.6685341634904	-18.2311288511831	-16.9867101235166	-19.6096404744368	-18.5530569460704	-18.6685341634904	-12.9949306303216	-12.9304419038699	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-4.59086653152198	-7.95425286514096	-18.346606068603	-20.0835716627692	-8.48914337599257	-9.10947579494464	-5.16346179976257	-7.2185472854814	-9.7630217993862	-16.4206066500468	-10.8526172279294	-4.33213511710485	-5.03978961182104	-6.81585836333138	-20.4461417421539	-5.71249082531522	-18.4206066500468	-7.75701733724067
DP571	-7.42340240372554	-5.61733230462568	-18.2311288511831	-4.39980638016424	-6.72159743733238	-18.5530569460704	-13.9961088215189	-19.4986091620481	-12.740756201408	-18.8611792414328	-11.1710149363484	-6.99215464267721	-8.50012319972066	-6.06538114523768	-13.1358535628224	-16.1088384213797	-8.066337932525	-20.0835716627692	-9.07545433534671	-16.8526172279294	-17.4461417421539	-6.76247348142336	-10.9709873579707	-6.2774248594487	-19.2534966642115	-4.57809433442833	-6.4130752302353	-7.64322154356866	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP570	-18.8959446595935	-20.6685341634904	-18.2311288511831	-6.58499943418695	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-2.78940964615214	-20.0835716627692	-10.7930407679019	-9.94643819585728	-17.4461417421539	-7.86436952284791	-18.8611792414328	-12.6666568762497	-6.3615350079423	-4.26959567634543	-4.20431017530421	-20.0835716627692	-5.22192467925701	-5.94118978192539	-18.4206066500468	-16.1874074737538
DP569	-18.8959446595935	-20.6685341634904	-18.2311288511831	-8.35258269777558	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-12.2985733721812	-10.966072852528	-17.8611792414328	-17.7299347081545	-14.8064134380019	-6.30649903657854	-17.2762167407116	-16.1088384213797	-16.0440432985826	-20.0835716627692	-7.4007964837022	-16.8526172279294	-6.7714607962216	-12.3331438087965	-18.8611792414328	-13.8981455677867	-19.2534966642115	-5.27276575637446	-8.50122056456552	-11.479945317783	-14.3286841606058	-19.5530569460704	-6.32601960355788	-16.1874074737538
DP568	-6.63747916544647	-6.36801476663411	-18.2311288511831	-6.5858029710817	-12.418235745584	-18.5530569460704	-18.6685341634904	-19.4986091620481	-15.8356441493256	-19.8611792414328	-9.89594465959345	-9.74644536196362	-16.8959446595935	-11.0291934548381	-17.2762167407116	-16.1088384213797	-8.77903020007891	-20.0835716627692	-7.57473149164742	-6.56941925907558	-8.52967576100539	-7.14124043825865	-11.7265084587795	-8.98174185856506	-10.1313157629518	-3.21327785731176	-7.77709852079531	-4.86155666987254	-8.64051301386613	-11.2391274219764	-5.69911016614272	-16.1874074737538
DP567	-18.8959446595935	-20.6685341634904	-18.2311288511831	-14.58107132224	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-15.4986091620481	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-3.91272509474883	-20.0835716627692	-4.49902666893592	-10.4323206079417	-6.43856378052092	-9.47716645007144	-7.3976548681616	-4.21718619533866	-19.2534966642115	-3.23767193720019	-5.07127691602844	-9.59439270073787	-7.54605664165914	-8.33789733876709	-18.4206066500468	-16.1874074737538
DP566	-18.8959446595935	-20.6685341634904	-18.2311288511831	-9.30102840482886	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-3.88279861634178	-7.37008967782317	-5.57260837031328	-20.0835716627692	-7.56688671345961	-6.10410677025013	-17.4461417421539	-16.6096404744368	-18.8611792414328	-5.92209857131032	-7.96733601603617	-3.81560035884827	-8.10577499332345	-20.0835716627692	-20.4461417421539	-5.93904618287751	-18.4206066500468	-16.1874074737538
DP564	-18.8959446595935	-20.6685341634904	-18.2311288511831	-6.3965241007177	-19.6096404744368	-9.04732171916412	-18.6685341634904	-19.4986091620481	-9.78984457925604	-19.8611792414328	-17.8611792414328	-5.79131394663383	-11.0516790475436	-12.0686213213033	-12.9972879756842	-16.1088384213797	-14.9136466613269	-20.0835716627692	-12.3323995761047	-10.4787096046104	-17.4461417421539	-14.0391775434108	-18.8611792414328	-8.70076753569587	-19.2534966642115	-8.46763555845194	-13.4493656430282	-11.3781312635698	-20.4461417421539	-19.5530569460704	-7.80463828979531	-16.1874074737538
DP563	-6.51677764544388	-20.6685341634904	-18.2311288511831	-5.78177382642944	-4.7381433138946	-18.5530569460704	-11.8552874027447	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-13.0150919248865	-16.8959446595935	-17.1982142287103	-17.2762167407116	-16.1088384213797	-14.2563171832739	-20.0835716627692	-18.7940650455742	-16.8526172279294	-5.55182470082608	-16.6096404744368	-18.8611792414328	-2.88058272968829	-19.2534966642115	-11.8574271065717	-5.0835276358824	-3.83535786986469	-7.61441037170888	-19.5530569460704	-18.4206066500468	-16.1874074737538
DP562	-18.8959446595935	-14.1449722074334	-18.2311288511831	-14.1982142287103	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-16.8959446595935	-17.1982142287103	-11.3866041365349	-16.1088384213797	-7.3669427065288	-20.0835716627692	-7.73601180719664	-8.06939617230254	-7.22978562013089	-8.57094092313123	-18.8611792414328	-3.6568282588816	-9.3643730079173	-3.19385910122619	-5.89336973588083	-7.20107720370519	-6.72170402110018	-8.13820911643449	-18.4206066500468	-16.1874074737538
DP560	-18.8959446595935	-20.6685341634904	-18.2311288511831	-9.41606583399022	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-19.8611792414328	-17.8611792414328	-17.7299347081545	-15.5392511465454	-5.86590841564384	-8.5407547371358	-8.07172322540273	-16.2648119774394	-20.0835716627692	-18.7940650455742	-8.06680205790073	-17.4461417421539	-10.1085198401614	-18.8611792414328	-2.90284554469961	-19.2534966642115	-4.8625846144939	-5.24824494127092	-20.0835716627692	-20.4461417421539	-5.66557268286854	-18.4206066500468	-16.1874074737538
DP558	-9.24524313711549	-20.6685341634904	-18.2311288511831	-19.005569150768	-19.6096404744368	-18.5530569460704	-18.6685341634904	-19.4986091620481	-19.2993003538247	-13.9914018188414	-17.8611792414328	-17.7299347081545	-13.915874762219	-17.1982142287103	-4.07433350275172	-7.63075844634039	-15.6241400441319	-20.0835716627692	-18.7940650455742	-16.8526172279294	-17.4461417421539	-8.45375971838699	-18.8611792414328	-3.80682929974727	-19.2534966642115	-12.6751239728507	-15.9225797860969	-20.0835716627692	-20.4461417421539	-19.5530569460704	-18.4206066500468	-16.1874074737538
