feature	s__Methanobrevibacter_smithii	s__Candidatus_Methanomassiliicoccus_intestinalis	s__Actinomyces_graevenitzii	s__Actinomyces_johnsonii	s__Actinomyces_naeslundii	s__Actinomyces_odontolyticus	s__Actinomyces_oris	s__Actinomyces_sp_HMSC035G02	s__Actinomyces_sp_HPA0247	s__Actinomyces_sp_ICM47	s__Actinomyces_sp_oral_taxon_181	s__Actinomyces_sp_oral_taxon_448	s__Alloscardovia_omnicolens	s__Bifidobacterium_adolescentis	s__Bifidobacterium_animalis	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_dentium	s__Bifidobacterium_gallinarum	s__Bifidobacterium_longum	s__Bifidobacterium_pseudocatenulatum	s__Bifidobacterium_pullorum	s__Bifidobacterium_saeculare	s__Scardovia_wiggsiae	s__Rothia_dentocariosa	s__Rothia_mucilaginosa	s__Propionibacterium_freudenreichii	s__Collinsella_aerofaciens	s__Collinsella_intestinalis	s__Collinsella_stercoris	s__Collinsella_massiliensis	s__Enorma_massiliensis	s__Adlercreutzia_equolifaciens	s__Asaccharobacter_celatus	s__Eggerthella_lenta	s__Enterorhabdus_caecimuris	s__Gordonibacter_pamelaeae	s__Slackia_isoflavoniconvertens	s__Bacteroides_caccae	s__Bacteroides_cellulosilyticus	s__Bacteroides_coprocola	s__Bacteroides_dorei	s__Bacteroides_eggerthii	s__Bacteroides_faecis	s__Bacteroides_faecis_CAG_32	s__Bacteroides_finegoldii	s__Bacteroides_fragilis	s__Bacteroides_galacturonicus	s__Bacteroides_intestinalis	s__Bacteroides_massiliensis	s__Bacteroides_nordii	s__Bacteroides_ovatus	s__Bacteroides_plebeius	s__Bacteroides_salyersiae	s__Bacteroides_stercoris	s__Bacteroides_thetaiotaomicron	s__Bacteroides_uniformis	s__Bacteroides_vulgatus	s__Bacteroides_xylanisolvens	s__Barnesiella_intestinihominis	s__Coprobacter_fastidiosus	s__Coprobacter_sp	s__Butyricimonas_synergistica	s__Butyricimonas_virosa	s__Odoribacter_laneus	s__Odoribacter_splanchnicus	s__Porphyromonas_asaccharolytica	s__Paraprevotella_clara	s__Paraprevotella_xylaniphila	s__Prevotella_copri	s__Prevotella_corporis	s__Alistipes_finegoldii	s__Alistipes_indistinctus	s__Alistipes_inops	s__Alistipes_onderdonkii	s__Alistipes_putredinis	s__Alistipes_shahii	s__Alistipes_timonensis	s__Parabacteroides_distasonis	s__Parabacteroides_goldsteinii	s__Parabacteroides_johnsonii	s__Parabacteroides_merdae	s__Gemella_sanguinis	s__Enterococcus_avium	s__Enterococcus_faecalis	s__Enterococcus_faecium	s__Lactobacillus_animalis	s__Lactobacillus_fermentum	s__Lactobacillus_gasseri	s__Lactobacillus_paragasseri	s__Lactobacillus_plantarum	s__Lactobacillus_reuteri	s__Lactobacillus_rhamnosus	s__Lactobacillus_rogosae	s__Lactobacillus_salivarius	s__Lactobacillus_vaginalis	s__Lactococcus_lactis	s__Streptococcus_anginosus_group	s__Streptococcus_australis	s__Streptococcus_gordonii	s__Streptococcus_infantis	s__Streptococcus_lutetiensis	s__Streptococcus_mitis	s__Streptococcus_mutans	s__Streptococcus_oralis	s__Streptococcus_parasanguinis	s__Streptococcus_salivarius	s__Streptococcus_sanguinis	s__Streptococcus_sp_A12	s__Streptococcus_thermophilus	s__Streptococcus_vestibularis	s__Catabacter_hongkongensis	s__Christensenella_minuta	s__Butyricicoccus_pullicaecorum	s__Clostridium_bolteae_CAG_59	s__Clostridium_disporicum	s__Clostridium_sp_CAG_167	s__Clostridium_sp_CAG_242	s__Clostridium_sp_CAG_253	s__Clostridium_sp_CAG_299	s__Clostridium_sp_CAG_58	s__Hungatella_hathewayi	s__Lactonifactor_longoviformis	s__Mogibacterium_diversum	s__Clostridiales_bacterium_1_7_47FAA	s__Intestinimonas_butyriciproducens	s__Lawsonibacter_asaccharolyticus	s__Monoglobus_pectinilyticus	s__Anaerofustis_stercorihominis	s__Eubacterium_callanderi	s__Eubacterium_dolichum_CAG_375	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_limosum	s__Eubacterium_ramulus	s__Eubacterium_sp_CAG_180	s__Eubacterium_sp_CAG_251	s__Eubacterium_sp_CAG_274	s__Eubacterium_sp_CAG_38	s__Eubacterium_ventriosum	s__Anaerostipes_caccae	s__Anaerostipes_hadrus	s__Anaerotignum_lactatifermentans	s__Blautia_coccoides	s__Blautia_hansenii	s__Blautia_hydrogenotrophica	s__Blautia_obeum	s__Blautia_producta	s__Blautia_sp_An249	s__Blautia_sp_CAG_257	s__Blautia_sp_N6H1_15	s__Blautia_wexlerae	s__Ruminococcus_gnavus	s__Ruminococcus_torques	s__Coprococcus_catus	s__Coprococcus_comes	s__Coprococcus_eutactus	s__Dorea_formicigenerans	s__Dorea_longicatena	s__Dorea_sp_CAG_317	s__Eisenbergiella_massiliensis	s__Eisenbergiella_tayi	s__Fusicatenibacter_saccharivorans	s__Clostridium_aldenense	s__Clostridium_asparagiforme	s__Clostridium_bolteae	s__Clostridium_citroniae	s__Clostridium_clostridioforme	s__Clostridium_hylemonae	s__Clostridium_lavalense	s__Clostridium_saccharolyticum	s__Clostridium_scindens	s__Clostridium_symbiosum	s__Lachnoclostridium_sp_An131	s__Lachnoclostridium_sp_An138	s__Lachnospira_pectinoschiza	s__Eubacterium_rectale	s__Murimonas_intestini	s__Roseburia_faecis	s__Roseburia_hominis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Roseburia_sp_CAG_309	s__Roseburia_sp_CAG_471	s__Sellimonas_intestinalis	s__Tyzzerella_nexilis	s__Oscillibacter_sp_57_20	s__Oscillibacter_sp_CAG_241	s__Intestinibacter_bartlettii	s__Romboutsia_ilealis	s__Agathobaculum_butyriciproducens	s__Anaeromassilibacillus_sp_An250	s__Anaerotruncus_colihominis	s__Faecalibacterium_prausnitzii	s__Flavonifractor_plautii	s__Flavonifractor_sp_An100	s__Gemmiger_formicilis	s__Harryflintia_acetispora	s__Pseudoflavonifractor_capillosus	s__Pseudoflavonifractor_sp_An184	s__Clostridium_leptum	s__Clostridium_methylpentosum	s__Eubacterium_siraeum	s__Ruminococcaceae_bacterium_D16	s__Ruminococcaceae_bacterium_D5	s__Ruminococcus_bicirculans	s__Ruminococcus_bromii	s__Ruminococcus_callidus	s__Ruminococcus_lactaris	s__Ruthenibacterium_lactatiformans	s__Absiella_dolichum	s__Candidatus_Stoquefichus_sp_KLE1796	s__Catenibacterium_mitsuokai	s__Coprobacillus_cateniformis	s__Dielma_fastidiosa	s__Clostridium_innocuum	s__Clostridium_spiroforme	s__Erysipelatoclostridium_ramosum	s__Faecalitalea_cylindroides	s__Holdemanella_biformis	s__Holdemania_filiformis	s__Turicibacter_sanguinis	s__Firmicutes_bacterium_CAG_110	s__Firmicutes_bacterium_CAG_145	s__Firmicutes_bacterium_CAG_424	s__Firmicutes_bacterium_CAG_83	s__Firmicutes_bacterium_CAG_94	s__Firmicutes_bacterium_CAG_95	s__Acidaminococcus_intestini	s__Phascolarctobacterium_faecium	s__Phascolarctobacterium_succinatutens	s__Allisonella_histaminiformans	s__Dialister_invisus	s__Dialister_sp_CAG_357	s__Megasphaera_sp_DISK_18	s__Megasphaera_sp_MJR8396C	s__Veillonella_atypica	s__Veillonella_dispar	s__Veillonella_infantium	s__Veillonella_parvula	s__Oxalobacter_formigenes	s__Parasutterella_excrementihominis	s__Sutterella_parvirubra	s__Turicimonas_muris	s__Bilophila_wadsworthia	s__Desulfovibrio_fairfieldensis	s__Desulfovibrio_piger	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Klebsiella_variicola	s__Haemophilus_parainfluenzae	s__Haemophilus_sp_HMSC71H05	s__Proteobacteria_bacterium_CAG_139	s__Cloacibacillus_evryensis	s__Cloacibacillus_porcorum	s__Akkermansia_muciniphila
DC021	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0035584	0	0	0	0	0	0.0003505	0	0.016625	1.23e-05	8.82e-05	0	0	0.0021146	0.0011199	0	0	0.0001785	0.0056181	0.0063559	0	0	0.0447873	0.0188463	0.0264459	0	0	0	0	0	0.0172087	0	0.0102831	0.0540575	0	0	0	0.1178508	0.0218689	8.98e-05	0	0	0.000129	7.39e-05	0.0001456	0	0.0039897	0	0	0	0	0	0.0015004	0	0	0	0.0463813	0.0033476	0	0.1240249	0.0006088	0.0047022	0.0174311	2.68e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.71e-05	0.0001194	0.0001519	0	6.52e-05	0	0	0.0070679	0.0201903	6.54e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0028985	0	0	0	0	0	0.007512	0	0	0	0	0	0.0006106	0	0	0	0.0077221	0	0	0.0001835	0	0.0050755	0	0	0	0	0.0062623	0	0	0.0001017	0	0.0123495	0.0006014	0.0242158	0.0001217	0.0147359	0	0.0049324	0.0083005	0	0	0	0.0593896	0	0	4.91e-05	0	2.65e-05	0	0	0	0	0	0	0	0	0.0115814	0	0.0645422	0.0002513	0.01882	0.0149696	0	7.3e-06	0	0	0.001262	0	0	0	0.0080543	0.0001594	0	0.0502649	0.0091086	0	0.0007886	0	0	0	0.0002278	0	0	0	0	0.000989	0.0060946	0	0.0084349	0.000699	0	5.18e-05	0	0	0	0	0	0	0	0	0	2.18e-05	0	0	0	0.0006062	0	0	0.0309192	0	0.020867	0	0	0	0	0	0	0	0	0	0	0.0006542	0.0003491	0	0.0010959	0	0	0.0013863	0	0	0	0	0	0	0	0	0.0020728
DC020	0	0	0	0	0	0	0	0	0	0.0001534	0	0	0	0	0	0	0	0	1.9e-05	0.010751	0	0.0010367	0	0	0	0	0	0.0001901	0.0243367	0.0127843	0.0001753	3.11e-05	0.0040992	0.0056914	0.0029124	7.85e-05	0.0009749	0	7.31e-05	0	0	0	0	0	0	0.0431486	0	0	0	0	0	0	0	0	0.014905	0.0013417	0.0375755	0.0547063	0	0	0	0	0.0011977	9.1e-05	0	0.002442	0	8.6e-06	0.0063958	0.1657704	0	0.0016569	0	0	0	0.1053148	0.0026858	0	0.0156719	0	0	0.0221207	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.74e-05	0	0	0	0	0	0	0	0	6.95e-05	0.0001325	0	0	0	0	0	0	0.0018606	0	0	0	0	0	0.0235956	0.0114529	0	0	0	0.0002512	3.86e-05	0.0012372	0.0003098	0	0	4.74e-05	0	0.0232463	0	0	0	0.0039345	0	0	0	0	0.0049425	0.0114945	0	0.0017523	0	0.0050521	0.000432	0	0.0125968	7.6e-06	0	0.0060713	0	0	0	0	0.0249345	0	0.0064052	0.0006428	0	0.0726622	3.03e-05	0	5.99e-05	6.96e-05	0.0004804	0	0.0004158	0	1.03e-05	0	0	0	0.0108336	0.0942181	0	0	0.0006113	0.0172326	0.010576	0	0	0.0029322	0	0	0.0003527	0	0	0.0150786	0	0.0006814	0.0250562	0.007662	0	0.0073815	0	0	0	0.0002045	0	1.44e-05	0.0005711	0	0	0	0	0	0.0007739	2.17e-05	3.25e-05	0.0026475	0	0	0.0005467	0	0	0	0	0.0002661	0	0	0	0.0124124	0	0	0	0	0.0001141	0	0.0008876	0	0	0	0	0	0	0	0	0	0.0221669	0	0.0005184	0.0001331	0	0	0	0	0	0	0	0	0.0007781	0	0	0.0002957
DC019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.005035	0	0	0	0	0	0	0	0.0127188	0	2.91e-05	0	0	0.0024595	0.0029786	0.0011376	5.71e-05	0.0006165	0	0	0	0	0.0460485	0.0454616	0	0	0	0	0	0	0	0	0.0196778	0	0	0	0.0190692	0.1827788	0.057674	0	0	0.0026878	0	0.0008898	0.0001694	0	0.0038343	0	4.5e-06	0.0193379	0	0	0	0	0	0	0	0.0083472	0	0	0	0	0.0227603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002516	0.0015371	0	0	0.0001843	0	0	0	0	3.53e-05	0	0	0.0030042	0.0054949	0.0018768	0.0041018	0	0	0	0	0.0008054	0.0259613	0.0024189	0	0	0	0.0229379	0.0118923	0	0	0	0	0	0.0063206	8.02e-05	0	0.0095681	0.004652	0	0	0.0003142	0.0157987	0	0	0.0007174	0	0.0174431	0.0004209	0.0140223	0	0	0	0	0	0.012306	7.4e-05	0	0.0172027	0	0	0.0003277	0.0001189	0	0	0.0003717	0	0	0.0003574	0	0	0.0343201	0.1114741	0	0.0031115	0.0016616	0.0064622	0.0019105	0	1.23e-05	0	0	0	0	0.000296	0	0	0	0	0.1108037	0.0043208	0	0.0012218	0	0	0	0	0	0	0	0	0	0.0278766	0	0.0286814	0.0032538	8.96e-05	0	0	0	0	0.000118	0.0004412	0.0001371	0	0	0	0	0	0	0.0014421	0.0099727	0.0001374	0	0	0.0006946	0	0	0	0	0	0	0	0	0	0	0	0	0.0002015	0	0.0002706	0	0	0	0	0	0	0	0	0	0	0	7.57e-05
DC018	0	0	0	0	0	0	0	0	4.5e-05	0	0	0	0	0	0	0	0	0	0	0.0245525	0	0	0	0	0	0	0	2.9e-05	0	0	0	0	0.0016862	0.0057676	0.0039589	5.69e-05	0.0008441	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0356351	0	0	0	0	0.2908582	5.2e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0349856	0	0	0	0	0	0	0.0744016	0.0122478	0	0.0320037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.22e-05	0.0006274	0	0	0.0005048	0	0	0	0	0	0	0	0	0	0	0.0039538	0.0003253	1.09e-05	0	0	0	0.0066825	0	0	0	0	0	0.0261978	0	0	0	0	0	0	0	0	0.0414318	0.0014997	0.0002227	0	0	0	0	0	0.0032434	0	0.1345188	0.0127933	0	0	0	0	0	0	0	0.0017138	1.73e-05	0.0184105	0.0002164	0	0.0023988	0.0001979	0.0008887	0	0.0016758	0.0017026	0.0010372	0.0054865	0	0	0	2.5e-06	0	0.0069622	0	0.020448	0	0	0	0.0061813	0.0004478	0	0	2.36e-05	0	0	8.72e-05	0.0004025	0.0400061	0.0324091	0	0	0	0	0	0.0253846	0	0.0357478	0	0	0	0	0	0.0151629	0.0021149	0	0.0014999	0	0	0	0.0020095	0.0001821	7.42e-05	0	0	0.0001629	0	0	0	0	0	0	0	0	0	0	0	0.0039413	0	0	0	0	0	0	0	0	0.0078505	0	3.72e-05	0	0	0	1.67e-05	0	0	0	0	0	0.0002034	0	0	0.0157947
DC017	0	0	0	2.01e-05	0	0	0	3.6e-06	0	0.0002391	0	0	0	0	0	0.0330814	0	0	0	0.0032837	0	0	0	0	0	0	0	0.0299847	0	4.26e-05	0	0	7.16e-05	3.94e-05	0.0056726	0	0.0020337	0	0.0309438	0	0	0.0545472	0	0.0250165	0	0	0	0	0	0.0063648	0	0.0294984	0	0	0.133447	0	0.0983305	0.1016779	0.0004016	0	0	0.0009903	0	0	0	0	0	0	0.013644	0	0	0.0071926	0.0006367	0	0.0033503	0.0446003	0.0006224	0	0	0	0	0.0430833	2.4e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.96e-05	0	0	8.32e-05	0	0	0.0007001	0.0008255	0	0	0.0016965	0	0	0	0	0	0	0	0	0	0	0	0	3.1e-06	0	0	6.89e-05	0.000658	0.0029218	0	0	0	0	0.019435	0	0.002295	0	0	0.0166644	0	0	0	0.0282521	0.001169	0	5.31e-05	0	0	7.88e-05	0	0.0424046	0	0.0336371	0.0211247	0	0	0	0	0	0.0006275	0.0072392	0.0007888	7.45e-05	0.0238064	0.0001403	0	0.0052493	0.0004277	0.0073312	0	0	0	7.09e-05	0.00085	0	0	0	0	0	0	0	0.0001207	0.0086923	0	0	0.0001096	0	0	0	0	0	0.0065616	0	2.84e-05	1.69e-05	0.0070131	0	0	0	0	0	0.0033611	0	0	0	0	0	0	0	0	0.0012172	0	4.34e-05	0	0	0.0003155	0.0003492	0	0.0004362	0	0	0	0	0	0	0.0089664	0.0002756	0	0	0.0535349	0.0038433	0	0	0	0	0	0	0	0	0	0	0	0.0075988	0	0.0003904	0.0027303	0	0	0.006534	0	0	0	0	0	0.0002425	0	0	0
DC016	0	0	0	0	0	0.0003157	0.000137	0	0	0	0	0	0	0	0	0	0	0.0098129	0	0.0033542	0.0072873	0	0	5.29e-05	0.0001312	7.24e-05	0	3.56e-05	0.002115	0.0083514	5.2e-05	0	0.0038798	0.0032885	0.0004546	7.21e-05	0.0005877	0	0	0	0	0.1026252	0	0	0	0.0245855	0	0	0	0	0	0.0482196	0	0	0.1185602	0	0.1090756	2.81e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0277058	0	0	0.029882	0	0	0	0	0	0	0	0	0.001227	0	0	0	0	0	0	0	8.63e-05	0	0	5.08e-05	0	0	0	0	0.0007012	7.05e-05	0.0187066	0.1064693	0	0	0	0.0373384	0	0	0	0	0	0.0063923	0.0001698	0	0	0	0.0001184	0	0	0.0005503	0	0	0	1.11e-05	0	0	0	0.0152503	0	0	0	0	0	0.0052985	0	0.001078	0	0	0.0002843	0.0006467	0.0016216	0.0261806	0.0007701	0	0.0086076	0.00197	0.026268	0.0034652	0	0	0	0	0	0	0.0080559	0.001776	0.0008072	0.0108036	9.03e-05	0.0013246	0.003172	0.0001372	0.0030894	0	0.0005913	0	0.00029	0.0020732	0	0	0	0.0768093	0	0.0269053	0.0094865	0.01524	0	0	0	0.0001093	0	0	0	0	0	0	4.36e-05	4.59e-05	0	0.0200432	0	0.0038264	0.0006999	0	0	0.0053024	0	0	0	4.29e-05	0	0	0	0	0.0036544	0	2.13e-05	0	0.0005956	0	0.0047712	0	0.000124	0	0	0.0001441	0	0	0	0	0	0	0	0	0.0002598	0	0	0	0	0	0	1.15e-05	0	0	0	0.000235	0.0009416	0	0.0001919	0.0017183	0.0008183	0	0.0012552	0.0001392	0	0	0	0	0.0105757	0	0	0.0159343
DC015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0249351	3.84e-05	4.15e-05	0	0	0	0	0.0011143	0	0.0003085	0	0.0480942	0.0730811	0	0	0	0	0	0	0	0	0	0	0	0.036587	0	0	0	0.0237048	0.2984487	0.1315222	0.0300447	0	0	0	0	0	0	0.0055283	0	0	0	0	0	0.0063133	0	0	0	0.0327859	0	0	0.0256356	0.000151	0	0.0316296	0	0	0	0	0	0	0	0	0	0	0.0003521	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001765	0	0	0.0109088	0	0	0	0	0	0	0	0	0	0	0	0.0002279	0	0	0	5.92e-05	0.0004223	0.0004862	0	0	0	0	0.0132399	0	0.00287	0.0442715	0	0	0	0.0003091	0	0.0033371	0	0	0.0016746	0	0.0003452	0	0	0.0035111	0	0.0073522	0.0101672	0	0	0.0093695	0	0.0036157	0.0073082	0	0	0	0.0246042	2.93e-05	0.0003581	0.0004762	0.0004498	0.0157439	0	0.0006868	0	0	0.0022635	0	0	0	0	0	0	0	0	0	0	4.65e-05	0	0	0	0	0	0	0.0043111	0	1.68e-05	0	0.0075392	0	0	0	0	0	0	0	0	0.0013397	0	0	0.041732	0	0	0.0005624	0	0	0	0	0	5.3e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0005194	0	0	0	0	0.0001007	0	4.12e-05	0	0	0	0	0	0	0	0.0039419	0	0	0	0	0	0	0	0	0.0052635
DC013	0	0	3.9e-06	0.0001273	9.48e-05	9.19e-05	0.0002793	0	0	0.0002351	0	0	0	0	0	0	0	0	0	0	0.045176	0	0	0	0	3.89e-05	0	1.28e-05	0.0012196	0.0023375	3.61e-05	0	0.0010991	0.0031078	0.0148801	5.92e-05	0.0053551	0	0.0181876	0.0032157	0	0	0.0522758	0	0	0	0.015023	0	0	0	0	0.0020095	0	0	0.0441356	0.0126999	0.1284639	0.0127797	0	0	0	0	0	0.0058538	0	0.0021684	0	0	0	0	6.43e-05	0.0766659	0	0	0	0	0	0	0.0081188	0	0	0.0116317	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0010819	0	6e-05	0	0	0	0	0	0	0.0013235	0.0135799	0	1.67e-05	0.0031208	4.94e-05	8.1e-06	0.002466	0	0	0	0	0.0501642	0	0	0	0.0006208	0	0	0	0.0023617	0.0004376	0.0003813	0	0	0	0	0.0007387	0	0	0	0	0	0	0	0	0.0004068	0	1.28e-05	0	0.0256808	0	0.0008859	0.0007216	0.0133604	0.0023221	0.0675571	0	0.0007025	0	0.0171479	0	0.0020202	0.0036797	0.0034801	0.0013254	0.0022993	0.0083307	7.41e-05	0.0002004	6.05e-05	3.32e-05	0.0018456	0	0	0	0.0002536	0.0002134	0	0	0	0	0	0.0007021	0.0008523	0.0006119	0.0003221	0	0	6.48e-05	0	0	2.05e-05	0.0020209	0	0	0	4.19e-05	0.0048857	0.0037027	0	0	0	0	0	0.0017202	0	0.0029832	0	0	0.062103	0	0.0048357	0.0010442	0.0433075	0	0	0	0	0	0.0006684	0	0.0001971	0	0	0.0006844	0	0	0	0	0.0875768	0.0039267	0	0	0.0086246	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0012267	0	0.0066722	0	0	0	0	0	0	0	0.0030424	0	0.0615567
DC011	0	0	0	0	0	0.0001256	0	0	0	0	0	0	0	0.0553465	0	0	0	0	0	0.0146144	0	0	0	0	0	0	0	1.72e-05	0	0	0	0	0.0233451	0.0250061	0.0110686	0.0002696	0.0018418	0	0.0158584	0	0	0.1197776	0	0	0	0	0.0021525	0	0	0	0	0.0263388	0	0	0	0.0001564	0.0194976	0	0.0005203	0	0	0	0.0001097	8.14e-05	0	0.0025601	0	0	0	0	0	0	0	0	0	0.0451866	0	0	0.0245037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00031	0	1.93e-05	0	0	0	0	0	0	0.0003895	0	0	5.59e-05	0.0009135	0	9.09e-05	0	0	0	0	0	0	0	0	0	0.0001393	0.0001546	0	0	0	0.0184024	0	0	0	0.0006048	0	0.0111751	0	0	0	0	0	0	0	0	0	0	5.8e-06	0.0076738	0.0091258	0	0.0025293	0	0.0344664	0	0.1353792	0.0892457	0	0	0.0163507	0	0	0	0.0062929	0.0023278	0.0011214	0	0.0006619	0	0.0041845	0.0007775	0.0007851	0	0.0015116	0.0339716	0	0.0040908	0	0	0	0	0	0	0	0	0.0133779	0	0	0.0005639	0	0	0	0	0	0	0.0008261	0.0001873	0.1335735	0.0218156	0	0.0026563	0	0	0	0.0153289	0	0	0.0021205	0	0	0	0	0	0.0028139	0.0005772	0.0014249	0	0	0	0.0179674	0.0001191	0.0056704	0	0	0	0	0	0	0	0	0.0078526	0	0	0.0019889	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DC010	0	0	0	0	0	0	0.0001087	0	0.0004888	0.000106	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0004242	0	7.07e-05	0	0	0	0	0	0	0.005756	0	0.0006334	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0696314	0	0	0.0652539	0.0392452	0.1961992	0.1484031	0.1283296	0	0	0	0.000191	0.0002373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0303601	0	0	0	0	0	0	0	0	0	0.0001397	0	0	0	0	0	0.0001204	0	0	0.0013199	0.0027452	0	0	0.0003197	0	0	0	0	0	0	0	0	0	0	0.0125854	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0003322	0.0159553	0	0.0001292	0.0116194	0	0	0	0	0.0303109	0	0.1107412	0.061321	0	0	0	0	0	0	0.0124932	0	0.0011204	0	1.63e-05	0	0.0052973	0.0002219	0.0083521	0	0	0	0.0007812	0.0015474	0	0	0	0	0	0	0	0	0	0	0	0.0010315	0	0	0	0.0002396	0	0	0	0	0	0.0151389	0	0	0	0	0	0.0003446	0	0	0	0	0	0	0	0	0.0009087	0	0.0012605	0	0	0	0.0014819	0	4.32e-05	0	0	0	0	0	0	0	0	0	0	0	0.0045522	0	0	0	0	0	0	0.000342	0.0001767	0	0.000147	0	0	0	0	0	0	0	0.0019537	0	0	0	0	0	0	0	0	0
DC009	0	0	0	0	0	6.77e-05	3.42e-05	0.0001696	0	0.001062	0	0	0	0	0.0064927	0	0	0.0001397	0	6.92e-05	0	0	0	0	0	8.68e-05	0.0005006	0.0344795	4.16e-05	8.5e-05	0	0	0.0004211	0.000591	0.000657	0	0.0004081	0	0	0.079018	0	0	0	0	0	0	0.0265122	0	0	0	0	0.0085789	0	0	0	0.0525171	0.1161075	0.1250767	0.0245996	0	0	0	0	0	0	0.0055269	0	0	0	0	0	0.000986	0.0027907	0	0.0001027	0.0909305	0.0164625	0	0.0114231	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001538	0	0	0	0	0	0.0002935	0	0	0.0053019	0.0197176	0	0	0.0006316	0	0	0	0	0	0	4.8e-05	0	0	0	0.0154869	0	0	0	0.0002674	0.0006053	0.0023837	0	0	0	0	0	0.0012826	0	0.008219	0	0	0.0026339	0	0	0	0.0136635	0	0	0	0	0.0124823	0	0	0.0004072	0	0.0181576	0.004131	0	0	0.00726	0	0	0.0266057	0.0056642	0.0005171	0	0.0120169	0	6.78e-05	0.0022586	0.0002874	0.0008286	0	9.18e-05	0	0	0.0001131	0	0	0	0.0556387	0	0	0.0001989	0.0590603	0	0	0.0191896	0	0	0.0097911	0	0	0	0.0062939	0	5.8e-06	0.0006439	0.0044138	0	0.007697	0	0	0	0	0	0.0006244	0.000707	2.54e-05	0	0	0	0	0.0024321	0	0	0	0	0	7.76e-05	0	0	0	0	0.0003037	0	0	0	0	0.0016894	0	0	0	0.0084459	0	0	0	0	0	0	0	0	0	0	0	0.0258101	0	6.29e-05	0.0043854	0	0	0	0.0001321	0	0.0008662	0	0	0.0009324	0	0	0.0230564
