feature	s__Bifidobacterium_dentium	s__Bifidobacterium_bifidum	s__Bifidobacterium_breve	s__Bifidobacterium_longum	s__Lactobacillus_fermentum	s__Lactobacillus_salivarius	s__Lactobacillus_rhamnosus	s__Actinomyces_naeslundii	s__Actinomyces_oris	s__Actinomyces_sp_HPA0247	s__Streptococcus_anginosus_group	s__Streptococcus_mutans	s__Streptococcus_vestibularis	s__Escherichia_coli	s__Klebsiella_pneumoniae	s__Klebsiella_quasipneumoniae	s__Blautia_wexlerae	s__Blautia_hansenii	s__Anaerostipes_hadrus	s__Clostridium_sp_CAG_58	s__Eubacterium_eligens	s__Eubacterium_hallii	s__Eubacterium_ramulus	s__Eubacterium_rectale	s__Eubacterium_sp_CAG_38	s__Faecalibacterium_prausnitzii	s__Fusicatenibacter_saccharivorans	s__Roseburia_faecis	s__Roseburia_intestinalis	s__Roseburia_inulinivorans	s__Ruminococcus_bicirculans	s__Ruminococcus_lactaris
DC063	0	0.0206522	0	0.0282029	0	0	0	0	0	0	0	0	0.0006266	0.0007544	0	0	0	0	0.0069395	0.0045044	0.0019929	0.0046948	0.0002028	0.0408709	0.0048883	0.0099138	0.0410227	0.0134092	0.0039187	0.0008864	0.0087621	7.88e-05
DC061	0	0	0	0.0100792	0	0	0	0	1.12e-05	1.57e-05	0	0	0	0.0003079	0	0	0.0801609	0	0.0205642	0.0061581	0	0.0014185	0	0	0	0	0	0	0.0132529	0.0255533	0	0
DC060	0	0	0	0.2555861	0.0006531	0	0	0.0002695	0	0.0014786	0.0005539	0	0.0019087	0	0	0	0.0611633	0	0	0	0.0216345	0	0	0.0703213	0	0.0001772	0.0659856	0	0	0.0006792	0.0428123	0.0083647
DC058	0	0	0	0.021932	0	0	0	0	0.0002639	0	0	0	0	0.0002555	0	0	0.0025422	0	0.0115628	0.0026767	0.005053	0.0064453	0.0014481	0.0533418	0.0056479	0.1454302	0.0421767	0.0081502	0.0019729	0.0004168	0.0089144	0
DC057	0	0	0	0.0671341	0	0	0	0	0	0	0	0	0	0.0010704	0	0	0.0030752	0	0.0163677	0.0050752	0.0014301	0.0014439	0	0.071098	0.0009902	0.1097759	0.0492841	0.0633312	0.0057552	0.0015876	0.0243466	0
DC056	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0049189	0.0003136	0.0539286	0	0	0.0031155	0.0153472	0.0248728	0	0	0.0038646	0.0449345	0.0271146	0	0.0601133	0.0002235	0.0187891	0.0171706
DC054	0	0	0	0	0	0	0	0	0	0	0.000206	0	0	0	0	0	0.0018396	0	0.0372097	0.0183226	0.0035707	0.0161279	0.0068369	0.0670425	0.011853	0.0044284	0.0366893	0	0.0280305	0.003858	0	0
DC052	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0008721	0.035499	0.0097854	0.012656	0.0007234	0	0.0295894	0	0.0567557	0	0	0.0729005	0.0119265	0	0
DC049	0	0	0	0.0014641	0	0	0.000246	1.97e-05	0.0002465	0	0	0	0	0	0	0	0.00734	0	0.0080649	0.0084967	0.0025716	0.0085382	0.0001053	0	0.0036844	0.0366936	0.0587706	0.0023492	0.0015364	0	0.0267435	0.0078415
DC044	0	0	0	0.0195795	0	0	0	0	0	0	0	0	0	0	0	0	0.0162245	0	0.0455987	0	0.0215287	0.0194224	0	0.0034567	0	0.066745	0.0507003	0	0.0290766	0.0039002	0	0.0366939
DC042	0	0	0	0	0	0	0	0	0.0003091	0.0001305	0	0	0	0.0002576	0	0	0.0148333	0	0.0146186	0	0.0009789	0.0102009	0	0.0557624	0	0.0938581	0.084615	0.009742	0	0.0014988	0	0
DC041	0.0008478	0	0	0	0.0004941	0	0	0	0	0.0005024	9.09e-05	4.32e-05	0	9.2e-05	0	0	0.0038162	0	0.0017257	0.0037088	0.0106302	0.0037972	0.0008221	0.0685585	0.0017358	0.0845224	0.0068007	0.0287619	0.0036959	0.0107143	0.0322939	0.002045
DC039	0	0	0	0.0046952	0	0	0	0	0	0	0	0	0	0	0	0	0.0069081	0	0.0116313	0.0055587	0.0035667	0.0224355	0.0025091	0	0.003511	0.1226271	0.0184582	0.1016206	0.0085824	0.0001983	0.0341394	0
DC038	0	0	0	0.0355173	0	0	0	0	9.26e-05	0	0	0	0	0.0003556	0	0	0.0394348	0.0006989	0.0290307	0	0	0	0	0.0005068	0	0.0082483	0.0768432	0.0231942	2.99e-05	2.8e-05	0	0.0043977
DC037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0141591	0	0.0060262	0.0052271	0.0002302	0.0076398	0.0052941	0	0	0.0783892	0.0278963	0.0026018	0.0159956	0.0001749	0.0131754	0
DC036	0	0	0	0.0091246	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0013743	0.0441099	0	0.0132287	0	0	0	0	0	0	0.0613224	0	0	0.0248198	0
DC035	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0091591	0	0	0.0422193	0.0041741	0.02723	0	0	0	0	0	0	0	0	0.0479185	0.0024676	0	0	0.0012049
DC034	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0002367	0.057648	0.0054484	0.0049784	0.0075688	0.0030005	0.008634	5.43e-05	0.000761	0.0067671	0.0377022	0.0091967	0	0.0185773	0.0542361	0.0051024	0.0030753	0	0
DC032	0	0	0	0.0180157	0	0	0	0	0	9.15e-05	0	0	0	0	0.0001209	0	0.0438005	8.9e-06	0.010392	0	0	0	0	0.1433918	0.0030179	0.0069951	0.0065895	0	0.0253808	0	0	0
DC029	0	0	0	0.0359852	0	0	0	0	3.5e-06	0	0	0	0	0.0001928	0	0	0.0388481	0.0006114	0.0063818	0.0035051	0.0011611	0	0	0.0873902	0.0119139	0.0342596	0.0066955	0.0129291	0.0030775	0.0011007	0.0060208	0.0089492
DC027	0	0	0	0	0	0	0	0	7.83e-05	0	6.9e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.1085388	0	0	0	0	0	0	0	0
DC026	0	0	0	0	0.0002307	0	0	2.1e-05	0	0	0	0	0	2.56e-05	0	0	0	0.0017949	0.0109643	0	0	0	0	0.1290748	0	0.0566496	0.0204084	3.31e-05	0	0	0	0
DC024	0.0019658	0.0484206	0	0.0488722	0.0003303	0	0	0	0.0003753	0.0002881	0	0.0003907	0	0.0037937	0	0	0.0024975	0	0.00021	0	0	0	0	0.0002386	1.41e-05	0.0192381	0.0024889	0	0.0005306	0	0	0
DC023	0	0	0	0	0	0	0	0	8.04e-05	0	0.0003805	9.67e-05	0.0001691	0.0046932	0	0	0.0260086	0.0027831	0.0156155	0.0035407	0	0.0063412	0.0280508	0	0	0	0	0.0294972	8.06e-05	0	0	0
DC022	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0021139	0	0	0.0031427	0	0.0089428	0.0026648	0.0148124	0.0277548	0.0069495	0.1919402	0	0.0677746	0.0199844	0.0155862	0	0.0091212	0.0273285	0.0073879
DC021	0	0	0	0.0035584	0	0	0	0	0	0	0	0	0	0.0013863	0	0	0.0123495	0	0.0050755	0.0028985	0	0.0006106	0	0.0115814	0	0.0502649	0.0593896	0.0645422	0.01882	0.0149696	0.000989	0.0084349
DC020	0	0	0	0.010751	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0017523	0.0049425	0.0114529	0	0.0232463	0	0.0942181	0	0.0250562	0.0726622	0	0.0172326	0.010576	0	0
DC019	0	0	0	0.005035	0	0	0	0	0	0	0	0	0	0	0	0	0.0174431	0	0.0095681	0.0041018	0.0229379	0.0118923	0	0.1114741	0.0063206	0.1108037	0.0172027	0.0031115	0.0064622	0.0019105	0	0.0286814
DC018	0	0	0	0.0245525	0	0	0	0	0	4.5e-05	0	0	0	1.67e-05	0	0	0.1345188	0	0.0414318	0.0039538	0	0.0261978	0	2.5e-06	0	0.0400061	0.0184105	0.0069622	0.020448	0	0	0.0151629
DC016	0.0098129	0	0	0.0033542	0.001227	0	0	0	0.000137	0	0	0.0007012	0.0373384	0.0012552	0.0001392	0	0.026268	0.0006467	0	0	0	0.0152503	0	0.0768093	0.0052985	0	0.0108036	0.0269053	0.01524	0	0	0
DC015	0	0	0	0	0	0	0.0003521	0	0	0	0	0	0	0.0039419	0	0	0.0073522	0.0016746	0.0033371	0	0	0.0132399	0.00287	0	0	0	0.0246042	0	0	0	0	0
DC013	0	0	0	0	0	0	0	9.48e-05	0.0002793	0	0	0	4.94e-05	0	0	0	0.0675571	0	0.0004068	0	0	0.0007387	0	0	0	0.0048857	0.0083307	0.0007021	0.0006119	0.0003221	0.062103	0.0010442
DC011	0	0	0	0.0146144	0	0	0	0	0	0	0	0	0	0	0	0	0.1353792	0.0076738	0	0	0	0.0111751	0	0	0	0.1335735	0	0	0	0.0133779	0	0
DC010	0	0	0	0	0	0	0	0	0.0001087	0.0004888	0	0	0	0.0019537	0	0	0.1107412	0.0116194	0.0159553	0.0125854	0	0	0	0	0	0	0	0	0	0	0	0
DC007	0.1318035	0	0	0.0653975	0	0.0034885	0.0024626	0	0.0014348	0.0067143	0.0037779	0.0734911	0.0016166	0.0203579	0	0	0.007864	0	0.0096288	0	0	0.0128266	0	0.004166	0	0.0011094	0.0018571	0	0.0004668	0	0	0
DC006	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0103544	0	0.0039246	0.0037108	0.004232	0.0086793	0.0019153	0.0505633	0.0016304	0.1281107	0.0228466	0	0.0674702	0.0057201	0	0
DC005	0	0	0	0	0	0	0	0	0	0	0.0003376	0	0	0.0001299	0	0	0.0048617	0	0.0008064	0.006565	4.73e-05	0.0041817	0.0023967	0.0004185	0	0.002902	0.0044714	0	0.000228	0.0011621	0	0
DC004	0.0122509	0	0	1.67e-05	0	0	0	0	0.0004982	0	0.000447	0	0.0003101	5.25e-05	0	0	0.2186794	0	0	0	0	0	0	0	0	0.001861	0.0047953	0	0.0023685	0.0176631	0	0
DC003	0	0	0	0.001981	0	0	0	0	0	0	0	0	0	0	0	0	0.0027725	0	0.0147132	0	0	0.0041403	0.0025258	0.0151221	0	0.0019304	0.0055909	0	0.0071379	0	0	0
DC001	0	0.0257292	0	0.0080951	0	0	0	0	0	0	0	0	0	0.002623	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DP646	0	0	0	0.0027146	0	0	0	0	1.24e-05	0	0	0	0	0.0010334	0	0	0.0092231	0	0.0077158	0.017823	0.0017406	0.0049612	0	0.0036344	0.0003141	0.0645475	0.0342004	0.0053467	0.0029864	0.0106537	0.0021518	0.0180347
DP644	0	0	0	0	0	0	0	0	0.000548	0	0	0	0	0.0049736	0	0	9.79e-05	0	0.0126595	0.001057	0.0113916	0.0197355	0	0.0002758	0.0104056	0.0649935	0.0087292	0.0709886	0.001081	0.000173	0.0015579	0.0019016
DP642	0.000376	0	0	0	0	0	0.0001052	0	0	0.000139	0	0	0	0	0	0	0.0148347	0	0.0272968	0.0010487	0.009514	0.0010151	0.0022394	0.0014087	0.0050843	0.1509395	0.0143598	0.0348049	0.0136814	0.0125726	0	0.0097515
DP641	0	0.0070676	0	0	0	0	0	0	0	0	0	0	8.84e-05	0.000651	0	0	0.0092637	0	0.0016152	0.0022819	0.0039717	0.0011167	0.0010063	0.0616424	0	0.1386948	0.0126071	0.0678894	0.0004047	0.006982	0.0396322	0
DP640	0	0	0	0.0162523	8.34e-05	0.0001129	0	0	0	0	0	0	0.0003623	0.0008494	0	0	1.62e-05	0.003131	0.0312805	0.0028677	0	0	0	0.0539365	0.0112044	0.022585	0.0243058	0.0504852	0.0255201	0.0024392	0	0.0094375
DP639	0	0	0	5.74e-05	0	0	0	0	0	0	0	0	0	2.95e-05	0	0	0.0109102	0	0.0142759	0.0078497	0.0010908	0.0021479	0.0034624	0.0664398	0.0136426	0.0692687	0	0	0.019125	0	0	0
DP638	1.23e-05	0	0	0.0130105	0	0	0	0	4.5e-06	0	0	0.0002809	0	0.0011528	0.0028447	0.0004823	0.0099845	0	0	0.0031934	0	0	0.000144	7.22e-05	0	6.63e-05	0.0255469	0	0.0276414	0	0	0
DP637	0.0165898	0	0	0.433297	0	0.0034363	0.0146902	0	0.0002275	9.06e-05	0.0003166	0.0004737	0.0002252	0.0009592	0	0	0.000145	0	0.0001396	0	0	0	0	2.32e-05	0	8.33e-05	2.73e-05	0	0	0	0	0
DP634	0.0043198	0	0	0.0536772	0	0	0	0	0	0	0	0	0	2.81e-05	0	0	2.59e-05	0.0016349	0	0	0	0	0	7.3e-05	0	6.26e-05	0	0.027695	0.073191	0	0.0161571	0
DP632	0	0.0001392	0	0.0509927	0	0	0.0007808	0	0.000113	0	0	0.0001384	0	0	0	0	0.0050559	0	0.0145387	0.0030298	0.0114392	0.0283026	1.23e-05	0.0013402	0.0003773	0.0022754	0.0194884	0.0015894	0.001117	0.0031486	0	0.0010567
DP631	0	0	0	2.36e-05	0	0	0	0.0001011	0	0	0	0	0	0.0006806	0	0	2.26e-05	2.17e-05	0	0	0	0	0	0.0569174	0	0.0003966	0	0.0468403	3.54e-05	0	0	0
DP628	0.0026022	0.0004517	0	0.0057774	0	0	0	0	9.26e-05	0	0	0	0	0	0	0	0.0115882	0	0.0055174	0.0027456	0.0028141	0.0009021	0.0055924	0.0079877	0.0034003	0.3097079	0.0439023	0.0384665	0.0530366	0.0078176	0	0.0136786
DP627	0.0010584	0.049121	0.0079382	0.0593215	0	0	0.0018302	0	0.0004802	0	0	0	0.0001012	0.2557876	0	0.0001152	0	0	0	0.0007999	0	0.0038285	0	0.0001149	0	0.0017514	0	6.8e-06	0	0	0	0
DP626	9.35e-05	0	0.0046814	0.0073723	0	0	0	0	0.0010629	0	0	0	0	0.01075	0	0	0.0001833	0	0	0.0001495	0	0.000203	0	0.0091503	0.0079772	1.19e-05	0	0	0	0	0	0
DP625	0	0.0106446	0.0008368	0.0311809	0	0	2.29e-05	0	0	0	0	0.0003355	0	0.0059763	0.0037258	0.0001099	0.000305	0	0.0010461	0	0.0059063	0	0	1.95e-05	0	0.0004052	0.0006108	0.0003044	0	0	0	0
DP624	0	0	0.0064991	0.1361562	0	0	0	8.51e-05	0.0005783	0	0	0.0002909	4.32e-05	0.0004694	0	0	0	0	0	0.0003361	0.0416436	0	0	8.1e-06	0	7.73e-05	0.038212	0.0010376	0.0002869	0	0	0
DP623	0	0.0118815	0.0001211	0.0093828	0	0	0.0002981	0	4.45e-05	0	0	7.75e-05	0	0	0	0	0.0047046	0	0.0118212	0.0016668	0.0033063	0.006787	0	0.0132477	0.0034515	0.094782	0.0229156	0.0426559	0.0013836	0.0046824	0.0031067	0
DP622	0.0031195	0	0	0.0062835	0.0025032	0.0091612	2.8e-05	0	9.05e-05	1.03e-05	0.0008498	0.0101759	0.0033148	0.0003053	0	0	0.0257245	0	0.0574683	0	0	0.0114685	0.0019475	0.0194652	0	0.0162295	0.0027336	0	0	0.0017323	0	0
DP621	0	0	0	0	0	0	0	0	2.74e-05	0	0	0	0.0012689	1.54e-05	0	0	0.010953	0	0.0196432	0.0095381	0.0220395	0.0054444	0	0.1252857	0.0056376	0.0753206	0.021921	0	0.0008609	0	0.0406805	0.0046284
DP620	0	0	0	0.0026976	0	0	0	8.2e-06	4.9e-06	0	0	0	0	0	0	0	0.0013471	0	0.0036796	0.0042293	0.0013261	0.0083552	0.0055177	0.0486481	0	0.070557	0.0227183	0	0	0.0268753	0	0.0004036
DP619	0.0057072	0	0.019526	0.2870779	0.0003986	0	0.0074304	0	1.8e-05	2.89e-05	0.0005468	0.0007035	0.0018457	0.0011572	0	0	0	0.0008763	0	0	0	0	0	0.0032569	0	0	0	0	0	0	0	0
DP618	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0261188	0.0390395	0.0009682	0	0.0037181	0.0062852	0	0	0	0.0001436	0	0.1033614	0.0050537	0.0417229	0.0117928	0.0328268	0	0.008165
DP616	0	0	0	0.0744274	0	0	0	0	0	0	0	0	0	0	0.0659202	0.0088965	0.0996598	0	0	0	0.0003495	0.0120803	0	0.0858889	0	0.0126552	0	1.93e-05	0.0189331	3.36e-05	0	0
DP615	0	0	0	0.0002622	0	0	0.0139437	0	0.0007956	0	9.17e-05	0	0.0013517	0	0	0	0.0002159	0	0.0577354	0.0039814	0.0057539	0.0067198	0.0087562	0.0840801	0.0068834	0.0127052	0.0395884	0	0.0125122	0.0009861	0.0556546	0
DP613	0	0.0140083	0	0.0082117	0	0	0	0	0	0	0	0	4.69e-05	0.0002092	0	0	0.0147139	0	0.024457	0.0010269	0	0.0161252	0.0034808	0.0704827	0	0.0366981	0.0263658	0.0017918	0.001141	0.0101792	0	0
DP611	0.043029	0	0.2051767	0.0001026	0	0.0012881	0.0011193	0	0.0014578	0	0	0.0001985	0	0.0075571	0	0	0.0003921	0	0	0.0052118	0	0	0	6.62e-05	0	0.0001064	0	0.0002505	0	0	0	0
DP610	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0001246	0	0	0.0023941	0	0.0030048	0	0.0080654	0.0194059	0	0.0282523	0.0006096	0.0644617	0.0157409	0.0164579	0.0037432	0.0245467	0.0311425	0.0108759
DP607	0.0204216	0.1807745	0.0939816	0.2115269	0	0.0072784	0.0133245	7.56e-05	6.24e-05	0.0001152	0	0.0001652	0	0.0024557	4.49e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
DP606	0.024055	0	0	0.1463933	0	0	0	0	0	7.31e-05	0	0.0002236	0.000208	0.0189855	0.0051735	0.0059276	0.0014721	0	0	0	0	0	0	0	0	2.31e-05	0	0	0	0.0089456	0	0
DP605	0	0	0	0.0001556	0	0	0	0	0	0	0	0	0	0	0	0	0.0021397	0	0.0161442	0.0145792	0	0.0068779	0.0053583	0.0231489	0.0086518	0.1493589	0.026988	0.0325611	0.0008255	0.0026826	0	0
DP604	0	0	0	0.0161385	0.0003658	0	0	0	9.3e-06	0.0001545	0	0	0	0	0	0	0.0713582	0.0001187	0.0148615	0.0004959	0	0.0459378	0	0	0	0.0106931	0	0.0003538	0.0039157	0.0124186	0	0
DP603	0.0017078	0.0589743	0	0.0561044	0	0	0	0	0	0	0	0	0.0003822	0.0386385	0	0	0.0930444	0.002033	0	0	0	0	0	0	0	0.0417274	0	0	0	0	0	0
DP602	0	8.6e-06	0	0.0013729	0	0	0	0	0	0	0	0	7.3e-05	0.0104422	0.0271049	0.0023087	0.0358802	0	0	0.000512	0	0.0008654	0	0.0143291	0	0.0008194	0	0	0.0004804	0	0	0
DP601	0	0.0460025	3e-05	0.1207097	0	0	0.0006241	0	0	0	1.73e-05	0	0	0.0085544	0.0014454	9.51e-05	0.004485	0	0.0008085	0.0006491	0	0	0	0.0062896	0	0	0	0	0	0	0	0
DP600	9.78e-05	0	0	0.0237102	0	0	0.0055294	3.1e-05	0.0002192	0	9.2e-06	1.69e-05	0	0.0001024	0.0082178	5.7e-05	0.0032462	0	0.0159227	0.0136794	0.0170988	0	0	3.12e-05	0.0010952	0.0108925	0.0063926	0.0007892	0.000108	0.0003245	0.040543	0
DP598	0	0	0	4.26e-05	0	0	0	0	0	0	0	0	0	0	0	0	0.0010507	0	0.0050291	0.0078291	0.0082259	0.0171997	0	0.1974861	0.0022539	0.0773114	0.0045611	0	0.0004256	0	0	0
DP597	0	0	0	0.0005403	0	0	0	0	2.79e-05	0	0	0	0	0.0048125	0	0	0.0012269	0	0.0103537	0.0035075	0.0336742	0.0008047	0.0019688	0.0444847	0.0042214	0.1141651	0.0260104	0.0473838	0.0001998	0.0028743	0	0
DP596	0.0761375	0	0	0.0147696	0	0	0	0	0.0021671	0	0.0033536	0	0.0016414	0	0	0	0.003377	0	0	0.0001445	0.0047862	0.000633	0	0.0085857	0.0010224	0.028335	0	0.0008888	0.0028483	0.0019325	0.0441157	0
DP595	0	0	0	0.0013903	0	0	0	0	0	0	0	0	0	0	0.1122444	0.0186242	0.0184528	0.0029664	0.0009743	0.0010827	0	0.0083984	0	0.037132	0.0020362	0.0040888	0.0074456	0	0.0285019	0.0248578	0	0
DP594	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0020435	0.0017654	0	0	0	0	0.0011697	0.0041876	0	0.1535001	0	0	0	0	0	0
DP593	0	0	0	0	0	0	0	0	0	0	0	3.81e-05	0.0001735	0	0	0	0.0120788	0	0	0.0029804	0	0	0.0167797	0.0702639	0	0.0363576	0.0299306	0	0.0081461	0.0009372	0	0.0172607
DP591	0	0	0	6.2e-06	0	0	0	0	0.0004516	0	0	0	0	0.0884133	0.030686	0.001305	0	0	0	0	0	0	0	0	0	0.0366907	0	0	0	0	0	0
DP590	0	0	0	0	0	0	0	0	0.0004072	0	0	0	0	0	0	0	0.0004151	0	0.0512247	0.0054615	0	0	0	0.0001942	0	0.0574394	0.0630568	0.0042526	0	0	0	0
DP589	0.0079597	0.0632897	0.0060414	0.2548523	0	0	0.0222042	0	0.0002236	0	0	0	0	0.0042204	0.001187	3.5e-05	0	0	0	0	0	0	0	7.68e-05	0	0.0017093	0	3.13e-05	0	1.51e-05	0	0
DP587	0	0	0	0.0003782	0	0	0	0	0	0	0	0	0	0	0	0	0.0161793	0	0.0062685	0.0005206	0.0044255	0.0096163	0	0.0124138	0	0.217859	0.0277115	0.0386895	0.0285511	0.0032759	0.0108539	0
DP585	0	0	0	0.0031366	0.0115853	0.0041397	0	0	0	0	0	0.0015412	0.0039591	0.0188987	0.0013811	0	0.0451767	0	0	0	0	0	0	7.29e-05	0	0.0001721	3.84e-05	4.19e-05	0	0	0	0
DP582	0.0002183	0	0	0.0072648	0	0	0	0.0002053	0.0004796	0	0	0.0013324	0.0012929	0.0010331	0.0005792	0.0002939	0.0092719	0	0.0059073	0.0031475	0	0.0197233	0	0.0218395	0.0001192	0.0769367	0.0184894	0.0309401	0.0037114	0.0006142	0.0619293	0.0125487
DP581	0	0	0	0.0083809	0	0	0.0022725	0.0002272	0.0003941	0	0.0001987	0.0001501	0	0.0001727	0	0	0.0001024	0	0	0.002277	0	0.0007974	0	0.0008705	0.004899	0.013387	0.0010537	0.0078122	3.87e-05	4.88e-05	0	0
DP580	0	0	0	0.0002271	0	0	0	0	0	0	0	0	0	8.55e-05	0.154392	0.0066928	0.0033438	0.000289	0.0014255	0.0081379	0	0.0004767	0	0.0047596	0	0.0002063	0.0106724	2.01e-05	0.0005427	0.007214	0	0
DP579	0	0	1.44e-05	0.0001998	0.000513	0	0	0	0.0008618	0	0	0	0	0.0006471	0	0	0	0	0	0	0	0.0560388	0	7.72e-05	0	4.31e-05	0	4.21e-05	0	0	0	0
DP578	0.0001631	0	0.0020005	0.0019738	0	0	0	0	0	0	0	0	0	0.0077959	0.0060343	0.0005197	0.0034831	0	0.0267325	0	0	0	0	1.86e-05	0	0.0001174	0	0.0336059	0	0.0008629	0	0
DP577	0.0002427	0	0	0.0123136	0	0	0	0	0.0005256	0	0	4e-04	0.000178	0.0002116	4.35e-05	0	0.0067846	0	0.0038225	0.011441	0.0003834	0.0078309	0.0017987	0.0198093	0.0003773	0.0346135	0.0246282	0.0130682	0.0009229	0.0121705	0	0
DP576	0	0	0	0.0195964	0	0	0	0	5.37e-05	1.97e-05	0	0	0	0.0021769	0	0	0.0037994	0	0.0055855	0	0.0065657	0.0134447	9.95e-05	0.0004806	0.0039191	0.0309302	0.034224	0.0109368	0.0100052	0.0077115	0.0059866	0.0071831
DP574	0	0	0	0	0	0	0	0	0.0001834	0	0	3.46e-05	0	0.0307977	0.0030033	0.0004632	0.0021027	0.0014605	0	0	0	0.0126846	0	0.0001058	0	0.0002182	0	0.0001691	0	0	0	0.0152818
DP572	0	0	0	7.7e-06	0	0	0	0.0001225	0.0001281	0	0	0	0	0	0.0414965	0.0040321	0	0	0.002783	0.0018104	0.0279025	0.0067143	0.0011509	1.14e-05	0.0005408	0.0496475	0.0303999	0.0088761	0	0.0190708	0	0.0046228
DP571	0.0058255	0.0203711	0	0.0473725	0.0094754	0	6.12e-05	0	0.0001461	2.1e-06	0.0004337	0.0078551	0.0027619	0.0149327	0.0001111	0	0.0037307	0	0.0018536	0	0	0.0092107	0.0004982	0.0128916	0	0.0418655	0.0117347	0.0050022	0	0	0	0
DP570	0	0	0	0.0104164	0	0	0	0	0	0	0	0	0	0	0	0	0.1446452	0	0.0005636	0.0010135	0	0.0042913	0	0.0001538	0.0121615	0.051847	0.0542471	0	0.0267944	0.0162751	0	0
DP569	0	0	0	0.0030593	0	0	0	0	0.0001985	0.0004999	0	0	3.49e-05	0.0126344	0	0	1.48e-05	0	0.0059175	0	0.0091535	0.0001938	0	6.55e-05	0	0.0258666	0.0027598	0.0003501	4.86e-05	0	0.0124646	0
DP568	0.0100443	0.012107	0	0.0104106	0.0001827	0	0	0	1.71e-05	0	0.0010496	0.0011642	0	0.0004785	0	0	0.0022764	0	0.0052454	0.0105295	0.0027059	0.0070839	0.0002951	0.001978	0.0008916	0.1078219	0.0045589	0.0343974	0.0025058	0.0004137	0.0192485	0
DP567	0	0	0	4.08e-05	0	0	0	0	2.16e-05	0	0	0	0	0	0	0	0.0663976	0	0.044224	0.0007237	0.0115292	0.0014031	0.0059304	0.0537651	0	0.1060141	0.0297436	0.0012936	0.0053507	0.0030906	0	0
DP566	0	0	0	0.0015853	0	0	0	0	0	0	0	0	0	0	0.0677893	0.0060448	0.0210125	0	0.005274	0.0145372	0	0	0	0.0164919	0.0039957	0.0710215	0.0036301	0	0	0.0162993	0	0
DP564	0	0	0	0.0118701	0	0.0018901	0	0	0.0011297	0	0	0.0180568	0.0004711	0.0002328	0.0001223	0	3.24e-05	0	0.0001939	0.0007008	0	5.94e-05	0	0.0024033	0	0.0028248	8.94e-05	0.0003757	0	0	0.0044727	0
DP563	0.0109208	0	0	0.0181766	0.0374694	0	0.0002699	0	0	0	0	0.0001208	0	0	0	0	5.11e-05	0	0	0	0.0213174	0	0	0.135787	0	0.0002695	0.0294921	0.0700555	0.0051031	0	0	0
DP562	0	5.52e-05	0	5.32e-05	0	0	0	0	0	0	0	0	0	0	0.0003735	0	0.006058	0	0.0046906	0.0037228	0.0066622	0.0026296	0	0.0792839	0.0015172	0.109283	0.0168236	0.0067961	0.0094747	0.0035494	0	0
DP560	0	0	0	0.0014638	0	0	0	0	0	0	0	0	2.1e-05	0.0171469	0.0026852	0.0037168	1.27e-05	0	0	0.0037295	0	0.0009058	0	0.1337077	0	0.0343729	0.02631	0	0	0.0197012	0	0
DP558	0.0016478	0	0	0	0	0	0	0	0	6.14e-05	0	0	6.47e-05	0	0.0593613	0.0050456	1.98e-05	0	0	0	0	0.0028521	0	0.0714546	0	0.0001529	1.61e-05	0	0	0	0	0
DP556	0	0	0	4.62e-05	0	0	0	0.0002137	0	6.43e-05	0.0003712	0	0.0002083	0.0009287	0	0	0.0037649	0	0.0040248	0.0013023	0.0114223	0.0385375	0	0.0619774	0	0.0359259	0.030587	0	6.5e-06	0.0077708	0	0
DP554	0	0	0	0.1222287	0.0026345	0	0.0022365	0	0	0	0	0	0	0	0	0	9.16e-05	0	0.0065497	0	0.0347205	0	0.0013303	0.0010222	0	0.0323132	0.0065276	0.0279797	0.0021004	0.0001786	0.0108607	0
DP553	0	0	0	0	0	0	0	6.84e-05	0.0002771	1.61e-05	0	0.0044452	0	0	0	0	0.0001828	0	0.0037425	0.0054171	0.0134803	0.0079513	0.0007047	0.000873	0.0020266	0.0193985	0.003798	0.0083245	6.74e-05	0.0015595	0	0.0006753
DP552	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000684	0	0	0.0151153	0	0.0173729	0.0051445	0.0017292	0	0.0002956	0.0149322	0.0016521	0.04085	0.0155331	0.0060265	0.0099149	0.0034494	0	0
